Symbol,Company Name,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,Debt_to_Equity,Total Assets,Cash,Goodwill & Intangible,Net Income,Return_on_TangibleAssets
VRNT,Verint Systems Inc.,Verint Systems Inc. - Common Stock,Q,N,N,100,0.6808766780980146,3016058000.0,379146000.0,1666975000.0,28684000.0,0.029573054744792705
VRSK,"Verisk Analytics, Inc.","Verisk Analytics, Inc. - Class A Common Stock",Q,N,N,100,1.3121093182148569,6289100000.0,311800000.0,4508200000.0,598700000.0,0.4075284187597849
VRSN,"VeriSign, Inc.","VeriSign, Inc. - Common Stock",Q,N,N,100,-1.2690201076704937,1753861000.0,498693000.0,0.0,612299000.0,0.48782234728737506
VRTA,"Vestin Realty Mortgage I, Inc.","Vestin Realty Mortgage I, Inc. - Common Stock",G,N,N,100,0.0,0.0,0.0,0.0,0.0,
VRTB,"Vestin Realty Mortgage II, Inc.","Vestin Realty Mortgage II, Inc. - Common Stock",Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
VRTS,"Virtus Investment Partners, Inc.","Virtus Investment Partners, Inc. - Common Stock",Q,N,N,100,0.834008930011736,3204634000.0,2665000.0,600757000.0,95649000.0,0.036770936009829266
VRTU,Virtusa Corporation,Virtusa Corporation - common stock,Q,N,N,100,0.9664390422915179,1185958000.0,217387000.0,375608000.0,16146000.0,0.02722935495132074
VRTX,Vertex Pharmaceuticals Incorporated,Vertex Pharmaceuticals Incorporated - Common Stock,Q,N,N,100,0.035322117473008875,7514553000.0,3397941000.0,0.0,2096896000.0,0.5093742135523095
VSAR,"Versartis, Inc.","Versartis, Inc. - Common Stock",Q,N,N,100,0.14819910498341757,82121000.0,65134000.0,219000.0,-18218000.0,-1.0864742366412214
VSAT,"ViaSat, Inc.","ViaSat, Inc. - Common Stock",Q,N,N,100,0.15913128256045553,4513684000.0,47778000.0,138016000.0,-67623000.0,-0.015624935014522088
VSCI,Vision,"Vision-Sciences, Inc. - Common Stock",S,N,N,100,0.0,0.0,0.0,0.0,0.0,
VSCP,"VirtualScopics, Inc.","VirtualScopics, Inc. - Common Stock",S,N,N,100,0.05133508141199566,7153228.0,2309161.0,993667.0,-1042121.0,-0.2706526594639518
VSEC,VSE Corporation,VSE Corporation - Common Stock,Q,N,N,100,0.7436250519827816,845864000.0,734000.0,408625000.0,37024000.0,0.08481918878363363
VSTM,"Verastem, Inc.","Verastem, Inc. - Common Stock",G,N,N,100,0.5448843044326735,145046000.0,43514000.0,20008000.0,-149209000.0,-1.8302463078357294
VTAE,"Vitae Pharmaceuticals, Inc.","Vitae Pharmaceuticals, Inc. - Common Stock",G,N,N,100,0.0,79187079.0,24145996.0,0.0,-43982668.0,-0.7990879830616705
VTHR,Vanguard Russell 3000 ETF,Vanguard Russell 3000 ETF,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
VTIP,Vanguard Short,Vanguard Short-Term Inflation-Protected Securities Index Fund,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
VTL,"Vital Therapies, Inc.","Vital Therapies, Inc. - Common Stock",Q,N,N,100,0.0,10482000.0,0.0,0.0,0.0,0.0
VTNR,"Vertex Energy, Inc","Vertex Energy, Inc - Common Stock",S,N,N,100,0.647281953273809,120759919.0,4099655.0,11243800.0,-5048579.0,-0.04789175057133391
VTSS,Vitesse Semiconductor Corporation,Vitesse Semiconductor Corporation - Common Stock,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
VTWG,Vanguard Russell 2000 Growth ETF,Vanguard Russell 2000 Growth ETF,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
VTWO,Vanguard Russell 2000 ETF,Vanguard Russell 2000 ETF,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
VTWV,Vanguard Russell 2000 Value ETF,Vanguard Russell 2000 Value ETF,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
VUSE,Vident Core US Equity ETF,Vident Core US Equity ETF,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
VVUS,"VIVUS, Inc.","VIVUS, Inc. - Common Stock",Q,N,N,100,-3.491953657690974,218308000.0,32649000.0,0.0,-31503000.0,-0.16968205150302437
VWOB,Vanguard Emerging Markets Government Bond ETF,Vanguard Emerging Markets Government Bond ETF,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
VWR,VWR Corporation,VWR Corporation - Common Stock,Q,N,N,100,1.2733644859813085,5409100000.0,120300000.0,3532800000.0,148200000.0,0.08439635535307517
VXUS,Vanguard Total International Stock ETF,Vanguard Total International Stock ETF,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
VYFC,Valley Financial Corporation,Valley Financial Corporation - Common Stock,S,N,N,100,0.0,0.0,0.0,0.0,0.0,
WABC,Westamerica Bancorporation,Westamerica Bancorporation - Common Stock,Q,N,N,100,0.04228504396260956,5619555000.0,122663000.0,123064000.0,80389000.0,0.014959354858398891
WAFD,"Washington Federal, Inc.","Washington Federal, Inc. - Common Stock",Q,N,N,100,1.1067415315827143,16474910000.0,419158000.0,309247000.0,210256000.0,0.013352550296081575
WAFDW,"Washington Federal, Inc.","Washington Federal, Inc. - Warrants 11/14/2018",Q,N,N,100,0.0,16423161000.0,483805000.0,310477000.0,210256000.0,0.013453044201058821
WASH,"Washington Trust Bancorp, Inc.","Washington Trust Bancorp, Inc. - Common Stock",Q,N,N,100,2.312179736718756,5292659000.0,138455000.0,71127000.0,69118000.0,0.013597669285749557
WATT,Energous Corporation,Energous Corporation - Common Stock,S,N,N,100,0.1117392352150443,24883974.0,21684089.0,0.0,-38399089.0,-12.00014656776728
WAVX,Wave Systems Corp.,Wave Systems Corp. - Class A Common Stock,S,N,N,100,-0.030275864914452763,3149034.0,333670.0,0.0,-12880598.0,-4.575109293150016
WAYN,Wayne Savings Bancshares Inc.,Wayne Savings Bancshares Inc. - Common Stock,G,N,N,100,0.6913000610357294,446257000.0,6962000.0,0.0,2056000.0,0.004680226271639786
WB,Weibo Corporation,Weibo Corporation - American Depositary Share,Q,N,N,100,0.0,3668000000.0,826990000.0,29346000.0,571823000.0,0.20337529662150242
WBA,"Walgreens Boots Alliance, Inc.","Walgreens Boots Alliance, Inc. - Common Stock",Q,N,N,100,0.5439713322091062,90003000000.0,792000000.0,27717000000.0,3982000000.0,0.06475428497089147
WBB,"Westbury Bancorp, Inc.","Westbury Bancorp, Inc. - Common Stock",S,N,N,100,0.0,0.0,0.0,0.0,0.0,
WBKC,"Wolverine Bancorp, Inc.","Wolverine Bancorp, Inc. - Common Stock",S,N,N,100,0.6751000594731005,385889000.0,62148000.0,0.0,4353000.0,0.01344593363213186
WBMD,WebMD Health Corp,WebMD Health Corp - Common Stock,Q,N,N,100,1.3739768926004128,1786030000.0,662684000.0,209462000.0,91304000.0,0.09990764692236652
WDC,Western Digital Corporation,Western Digital Corporation - Common Stock,Q,N,N,100,1.048406013434268,25860000000.0,3137000000.0,11380000000.0,-754000000.0,-0.06647271444944018
WDFC,WD,WD-40 Company - Common Stock,Q,N,N,100,0.69509796632851,333331000.0,30503000.0,105055000.0,55908000.0,0.28268772784960533
WEBK,"Wellesley Bancorp, Inc.","Wellesley Bancorp, Inc. - Common Stock",S,N,N,100,1.2824331867503507,945218000.0,7886000.0,0.0,6000000.0,0.006401147085557732
WEN,Wendy's Company (The),Wendy's Company (The) - Common Stock,Q,N,N,100,4.4161348983943345,4994529000.0,300195000.0,2003123000.0,136940000.0,0.050884155868863495
WERN,"Werner Enterprises, Inc.","Werner Enterprises, Inc. - Common Stock",Q,N,N,100,0.2700250583254126,2143864000.0,26418000.0,0.0,166944000.0,0.07884215229101474
WETF,"WisdomTree Investments, Inc.","WisdomTree Investments, Inc. - Common Stock",Q,N,N,100,0.06739238675565777,935207000.0,74972000.0,689150000.0,-10425000.0,-0.060934623140544174
WEYS,"Weyco Group, Inc.","Weyco Group, Inc. - Common Stock",Q,N,N,100,0.09816947150870978,296917000.0,9799000.0,0.0,20882000.0,0.0727296790866473
WFBI,WashingtonFirst Bankshares Inc,WashingtonFirst Bankshares Inc - Common Stock,S,N,N,100,0.15864431137724552,2055476000.0,38049000.0,12837000.0,18007000.0,0.008982884280576078
WFD,"Westfield Financial, Inc.","Westfield Financial, Inc. - Common Stock",Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
WFM,"Whole Foods Market, Inc.","Whole Foods Market, Inc. - Common Stock",Q,N,N,100,0.31574344023323614,6676000000.0,322000000.0,778000000.0,245000000.0,0.043938307030129124
WGBS,WaferGen Bio,"WaferGen Bio-systems, Inc. - Common Stock",S,N,N,100,0.8004905968928864,11391000.0,5147000.0,1586000.0,-15315000.0,-3.2878917990553886
WHF,"WhiteHorse Finance, Inc.","WhiteHorse Finance, Inc. - Common Stock",Q,N,N,100,0.7354973470176929,566034000.0,22162000.0,0.0,57301000.0,0.10535751059072723
WHFBL,"WhiteHorse Finance, Inc.","WhiteHorse Finance, Inc. - 6.50% Senior Notes due 2020",Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
WHLM,"Wilhelmina International, Inc.","Wilhelmina International, Inc. - Common Stock",S,N,N,100,0.09358476440035562,37108000.0,6993000.0,0.0,-4786000.0,-0.1589241241906027
WHLR,"Wheeler Real Estate Investment Trust, Inc.","Wheeler Real Estate Investment Trust, Inc. - Common Stock",S,N,N,100,1.3959936664580035,489201000.0,5233000.0,0.0,-16500000.0,-0.034093163184342766
WHLRP,"Wheeler Real Estate Investment Trust, Inc.","Wheeler Real Estate Investment Trust, Inc. - Preferred Stock",S,N,N,100,1.3959936664580035,489201000.0,5233000.0,0.0,-16500000.0,-0.034093163184342766
WHLRW,"Wheeler Real Estate Investment Trust, Inc.","Wheeler Real Estate Investment Trust, Inc. - Warrants",S,N,N,100,1.2454967191875288,484365000.0,5451000.0,0.0,-8039000.0,-0.016785894753546565
WIBC,"Wilshire Bancorp, Inc.","Wilshire Bancorp, Inc. - Common Stock",Q,N,N,100,0.1319492245280532,4720401000.0,115577000.0,70458000.0,61405000.0,0.013542135769366654
WIFI,"Boingo Wireless, Inc.","Boingo Wireless, Inc. - Common Stock",Q,N,N,100,1.7723404485977257,600467000.0,40401000.0,73519000.0,-10296000.0,-0.021161367760976844
WILC,G. Willi,"G. Willi-Food International,  Ltd. - Ordinary Shares",S,N,N,100,0.0,505539000.0,32698784.5548,0.0,6640159.5745,0.014043136259567083
WILN,Wi,Wi-LAN Inc - Common Shares,Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
WIN,"Windstream Holdings, Inc.","Windstream Holdings, Inc. - Common Stock",Q,N,N,100,0.0,0.0,0.0,0.0,-2117000000.0,-inf
WINA,Winmark Corporation,Winmark Corporation - Common Stock,G,N,N,100,-0.8307301612827575,59891800.0,28347000.0,0.0,32149300.0,1.0191632218305395
WIRE,Encore Wire Corporation,Encore Wire Corporation - Common Stock,Q,N,N,100,0.0,883154000.0,230965000.0,0.0,58129000.0,0.08912907148081307
WIX,Wix.com Ltd.,Wix.com Ltd. - Ordinary Shares,Q,N,N,100,0.0,3559000000.0,348088000.0,41497000.0,-37120000.0,-0.0117119405316123
WLB,Westmoreland Coal Company,Westmoreland Coal Company - Common Stock,G,N,N,100,0.0,0.0,0.0,0.0,-27000000.0,-inf
WLBPZ,Westmoreland Coal Company,"Westmoreland Coal Company - Depositary Shares, rep. 1/4 of a share of Ser. A Preferred Stock",G,N,N,100,0.0,0.0,0.0,0.0,0.0,
WLDN,"Willdan Group, Inc.","Willdan Group, Inc. - Common Stock",G,N,N,100,0.7792477193653679,439913000.0,5452000.0,204484000.0,4841000.0,0.02104993108006453
WLFC,Willis Lease Finance Corporation,Willis Lease Finance Corporation - Common Stock,G,N,N,100,4.755476956117779,1930435000.0,8976000.0,1327000.0,43231000.0,0.022514597954723947
WLRH,WL Ross Holding Corp.,WL Ross Holding Corp. - Common Stock,S,N,N,100,0.0,0.0,0.0,0.0,0.0,
WLRHU,WL Ross Holding Corp.,WL Ross Holding Corp. - Unit,S,N,N,100,0.0,0.0,0.0,0.0,0.0,
WLRHW,WL Ross Holding Corp.,WL Ross Holding Corp. - Warrant,S,N,N,100,0.0,0.0,0.0,0.0,0.0,
WMAR,"West Marine, Inc.","West Marine, Inc. - Common Stock",Q,N,N,100,0.0,474379000.0,113271000.0,0.0,6535000.0,0.018097078990218993
WMGI,"Wright Medical Group, Inc.","Wright Medical Group, Inc. - Common Stock",Q,N,N,100,1.35818856230632,2508832000.0,147263000.0,1517327000.0,-169505000.0,-0.200777739084291
WMGIZ,"Wright Medical Group, Inc.","Wright Medical Group, Inc. - Contingent Value Right",G,N,N,100,1.3097534966073965,2585640000.0,166856000.0,1518349000.0,-114225000.0,-0.12685535324593114
WOOD,iShares S&P Global Timber & Forestry Index Fund,iShares S&P Global Timber & Forestry Index Fund,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
WOOF,VCA Inc.,VCA Inc.  - Common Stock,Q,N,N,100,0.8553814832997031,3537725000.0,119052000.0,2471423000.0,209196000.0,0.2208456057007126
WPCS,WPCS International Incorporated,WPCS International Incorporated - Common Stock,S,N,D,100,0.0,0.0,0.0,0.0,0.0,
WPPGY,WPP plc,WPP plc - American Depositary Shares each representing five Ordinary Shares,Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
WPRT,Westport Innovations Inc,Westport Innovations Inc - Ordinary Shares,Q,N,N,100,0.0,288266000.0,45962000.0,15830000.0,-31492000.0,-0.1390534895837933
WRES,"Warren Resources, Inc.","Warren Resources, Inc. - Common Stock",Q,N,N,100,-3.6832088621717047,123891000.0,5642000.0,0.0,0.0,0.0
WRLD,World Acceptance Corporation,World Acceptance Corporation - Common Stock,Q,N,N,100,2.9768678422173447,1143011550.0,12038992.0,32065849.0,37235134.0,0.03388379895676841
WSBC,"WesBanco, Inc.","WesBanco, Inc. - Common Stock",Q,N,N,100,0.5457432975021214,15720112000.0,234796000.0,1149153000.0,158873000.0,0.011081975002655871
WSBF,"Waterstone Financial, Inc.","Waterstone Financial, Inc. - Common Stock",Q,N,N,100,1.331967266031923,2005429000.0,66190000.0,0.0,30754000.0,0.01585879821930149
WSCI,WSI Industries Inc.,WSI Industries Inc. - Common Stock,S,N,N,100,0.5332909506442233,25456515.0,4920095.0,0.0,-814297.0,-0.03965136085062538
WSFS,WSFS Financial Corporation,WSFS Financial Corporation - Common Stock,Q,N,N,100,0.03608577742930503,12272673000.0,580299000.0,571850000.0,134743000.0,0.012116605296656884
WSFSL,WSFS Financial Corporation,WSFS Financial Corporation - 6.25% Senior Notes Due 2019,Q,N,N,100,0.09711150479974663,12256302000.0,571752000.0,568745000.0,148809000.0,0.013387154596540692
WSTC,West Corporation,West Corporation - Common Stock,Q,N,N,100,-9.592157853702432,3480945000.0,191835000.0,2248823000.0,193389000.0,0.185899660382183
WSTG,"Wayside Technology Group, Inc.","Wayside Technology Group, Inc. - Common Stock",G,N,N,100,0.05683224323846562,126281000.0,14984000.0,0.0,6787000.0,0.060980978822430074
WSTL,"Westell Technologies, Inc.","Westell Technologies, Inc. - Class A Common Stock",Q,N,N,100,0.024180626365622723,42529000.0,21990000.0,4141000.0,-11382000.0,-0.6941090376875229
WTBA,West Bancorporation,West Bancorporation - Common Stock,Q,N,N,100,0.10185706526884346,2519609000.0,66397000.0,0.0,28690000.0,0.011694871865945543
WTFC,Wintrust Financial Corporation,Wintrust Financial Corporation - Common Stock,Q,N,N,100,0.15942971337377218,34911902000.0,448814000.0,627972000.0,343166000.0,0.010142303043973604
WTFCW,Wintrust Financial Corporation,Wintrust Financial Corporation - Warrants,Q,N,N,100,0.15942971337377218,34911902000.0,448814000.0,627972000.0,343166000.0,0.010142303043973604
WTSL,"The Wet Seal, Inc.","The Wet Seal, Inc. - Class A Common Stock",Q,N,D,100,0.0,0.0,0.0,0.0,0.0,
WVFC,WVS Financial Corp.,WVS Financial Corp. - Common Stock,G,N,N,100,4.381680222719581,358573000.0,9900000.0,0.0,2795000.0,0.00801610678199918
WVVI,"Willamette Valley Vineyards, Inc.","Willamette Valley Vineyards, Inc. - Common Stock",S,N,N,100,0.1277301551759313,67915487.0,7050176.0,0.0,2510901.0,0.04125339965814025
WWD,"Woodward, Inc.","Woodward, Inc. - Common Stock",Q,N,N,100,0.4618995965201882,4007169000.0,148008000.0,1408916000.0,231283000.0,0.0943917853112648
WWWW,"Web.com Group, Inc.","Web.com Group, Inc. - Common Stock",Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
WYNN,"Wynn Resorts, Limited","Wynn Resorts, Limited - Common Stock",Q,N,N,100,5.968783938452535,13871281000.0,2351904000.0,146414000.0,122985000.0,0.010813804634728873
XBKS,"Xenith Bankshares, Inc.","Xenith Bankshares, Inc. - Common Stock",S,N,N,100,0.017759018380584024,3255771000.0,165153000.0,30324000.0,57042000.0,0.01863938562765538
XCRA,Xcerra Corporation,Xcerra Corporation - Common Stock,Q,N,N,100,0.007061684256108191,457968000.0,127807000.0,54203000.0,22555000.0,0.08173345219200023
XENE,Xenon Pharmaceuticals Inc.,Xenon Pharmaceuticals Inc. - Common Shares,G,N,N,100,0.16894441001554736,147697000.0,24755000.0,0.0,-41595000.0,-0.33833026955800294
XENT,"Intersect ENT, Inc.","Intersect ENT, Inc. - Common Stock",G,N,N,100,0.11053041725253689,147902000.0,20652000.0,0.0,-42994000.0,-0.3378703339882122
XGTI,"XG Technology, Inc","XG Technology, Inc - Common Stock",S,N,N,100,0.0,0.0,0.0,0.0,-11000000.0,-inf
XGTIW,"XG Technology, Inc","XG Technology, Inc - Warrants",S,N,N,100,0.0,0.0,0.0,0.0,0.0,
XIV,Credit Suisse AG,Credit Suisse AG - VelocityShares Daily Inverse VIX Short Term ETN,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
XLNX,"Xilinx, Inc.","Xilinx, Inc. - Common Stock",Q,N,N,100,0.47577089175143367,4951222000.0,1292088000.0,829637000.0,889750000.0,0.31445518408395556
XLRN,Acceleron Pharma Inc.,Acceleron Pharma Inc. - Common Stock,G,N,N,100,0.05869946337513015,504906000.0,237677000.0,0.0,-124858000.0,-0.4672322240475397
XNCR,"Xencor, Inc.","Xencor, Inc. - Common Stock",G,N,N,100,0.018095047041390692,670250000.0,50312000.0,14421000.0,26875000.0,0.0443835598339931
XNET,Xunlei Limited,Xunlei Limited - American Depositary Receipts,Q,N,N,100,0.0,453000000.0,156306000.0,21116000.0,-39490000.0,-0.14329881195160718
XNPT,"XenoPort, Inc.","XenoPort, Inc. - Common Stock",Q,N,N,100,14.219224924012158,150187000.0,22882000.0,0.0,-82313000.0,-0.6465810455206001
XOMA,XOMA Corporation,XOMA Corporation - Common Stock,G,N,N,100,0.7337683004455761,95724000.0,56700000.0,0.0,-1982000.0,-0.050789257892578925
XONE,The ExOne Company,The ExOne Company - Common Stock,Q,N,N,100,0.028076242229632373,75366000.0,5265000.0,0.0,-15095000.0,-0.21533216359253077
XOOM,Xoom Corporation,Xoom Corporation - Common Stock,Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
XPLR,Xplore Technologies Corp,Xplore Technologies Corp - Common Stock,S,N,N,100,0.9353592072667217,63578000.0,46000.0,16224000.0,300000.0,0.006341422169611905
XRAY,DENTSPLY International Inc.,DENTSPLY International Inc. - Common Stock,Q,N,N,100,0.28186548846342663,8602900000.0,404900000.0,5572800000.0,262900000.0,0.10014475087612372
XTLB,XTL Biopharmaceuticals Ltd.,XTL Biopharmaceuticals Ltd. - American Depositary Shares,S,N,N,100,0.0,9548000.0,5062000.0,0.0,2986000.0,0.6656263932233616
XXIA,Ixia,Ixia - Common Stock,Q,N,N,100,0.06565702969677657,757567000.0,71759000.0,404550000.0,-33911000.0,-0.12056901492579766
YDIV,First Trust International Multi,First Trust International Multi-Asset Diversified Income Index Fund,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
YDLE,"Yodlee, Inc.","Yodlee, Inc. - Common Stock",Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
YHOO,Yahoo! Inc.,Yahoo! Inc. - Common Stock,Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
YNDX,Yandex N.V.,Yandex N.V. - Class A Ordinary Shares,Q,N,N,100,0.0,268308000000.0,830021727.8331,173591353.2785,689666666.6667,0.002580079865565298
YOD,"You On Demand Holdings, Inc.","You On Demand Holdings, Inc. - Common Stock",S,N,N,100,0.0,0.0,0.0,0.0,0.0,
YORW,The York Water Company,The York Water Company - Common Stock,Q,N,N,100,0.7529530126318142,363529000.0,2000.0,0.0,14402000.0,0.039617414937542464
YPRO,AdvisorShares YieldPro ETF,AdvisorShares YieldPro ETF,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
YRCW,"YRC Worldwide, Inc.","YRC Worldwide, Inc. - Common Stock",Q,N,N,100,-1.9542157751586582,1831600000.0,109200000.0,0.0,-104000000.0,-0.06038086391082211
YY,YY Inc.,YY Inc. - American Depositary Shares,Q,N,N,100,0.0,7198000000.0,1331599189.3785,1710285.2656,319682633.864,0.05450971922249896
Z,"Zillow, Inc.","Zillow, Inc. - Class A Common Stock",Q,N,N,100,0.4335773164636757,6075988000.0,1791918000.0,2182434000.0,-119858000.0,-0.057030808379757485
ZAGG,ZAGG Inc,ZAGG Inc - Common Stock,Q,N,N,100,0.5705012037873605,469231000.0,17801000.0,106679000.0,13920000.0,0.04037696772453162
ZAZA,ZaZa Energy Corporation,ZaZa Energy Corporation - Common Stock,S,N,N,100,0.0,0.0,0.0,0.0,0.0,
ZBRA,Zebra Technologies Corporation,Zebra Technologies Corporation - Class A Common Stock,Q,N,N,100,0.9586776859504132,4708000000.0,33000000.0,2908000000.0,421000000.0,0.23825693265421619
ZEUS,"Olympic Steel, Inc.","Olympic Steel, Inc. - Common Stock",Q,N,N,100,0.6434399647156497,649555000.0,5742000.0,32682000.0,3856000.0,0.006309612832600539
ZFGN,"Zafgen, Inc.","Zafgen, Inc. - Common Stock",Q,N,N,100,0.2934693420856333,80734000.0,27211000.0,0.0,-45406000.0,-0.8483455710629075
ZGNX,"Zogenix, Inc.","Zogenix, Inc. - Common Stock",G,N,N,100,0.04926976768859744,414250000.0,62070000.0,108700000.0,-419503000.0,-1.722946443239691
ZHNE,"Zhone Technologies, Inc.","Zhone Technologies, Inc. - Common Stock",S,N,N,100,0.0,0.0,0.0,0.0,0.0,
ZINC,Horsehead Holding Corp.,Horsehead Holding Corp. - Common Stock,Q,N,N,100,-0.09622307951072526,308743000.0,16844000.0,9082000.0,-665388000.0,-2.3527157136947214
ZION,Zions Bancorporation,Zions Bancorporation - Common Stock,Q,N,N,100,0.165934212278599,70361000000.0,796000000.0,1014000000.0,850000000.0,0.012399527359192426
ZIONW,Zions Bancorporation,Zions Bancorporation - Warrants 05/21/2020,Q,N,N,100,0.165934212278599,70361000000.0,796000000.0,1014000000.0,850000000.0,0.012399527359192426
ZIONZ,Zions Bancorporation,Zions Bancorporation - Warrants,Q,N,N,100,0.165934212278599,70361000000.0,796000000.0,1014000000.0,850000000.0,0.012399527359192426
ZIOP,ZIOPHARM Oncology Inc,ZIOPHARM Oncology Inc - Common Stock,S,N,N,100,0.02475528891695611,109114000.0,79741000.0,0.0,-117796000.0,-4.010349640826609
ZIV,Credit Suisse AG,Credit Suisse AG - VelocityShares Daily Inverse VIX Medium Term ETN,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
